id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20499613,Altbauwohnung in München Nymphenburg,141684618,Katrin,,Neuhausen-Nymphenburg,48.15873,11.51419,Entire home/apt,180,2,9,2021-09-12,0.15,1,17,1,
20499843,Theresien-/Schwanthalerhöhe-Zentrum für 2-3 Pers.,8790599,Veronika,,Schwanthalerhöhe,48.13621,11.54833,Entire home/apt,120,7,13,2021-09-28,0.23,1,0,3,
20512756,Surfers paradise in the heart of Munich-Schwabing,146444996,Christian & Bärbel,,Schwabing-West,48.17014,11.57544,Entire home/apt,66,2,22,2019-10-22,0.38,1,0,0,
20517841,15 min to Oktoberfest ! beautiful big 3/4 beds  !,1062025,Christoph,,Schwabing-West,48.15807,11.5651,Entire home/apt,180,4,8,2019-10-05,0.14,1,3,0,
20522276,"Cozy 50 qm2, calm, central and picturesque",144234260,Ralf,,Obergiesing,48.11833,11.57915,Entire home/apt,145,3,18,2019-10-06,0.31,1,0,0,
20523529,Zentrales und tolles Zimmer in Schwabing,18682257,Sinda,,Schwabing-Freimann,48.16448,11.59375,Private room,100,10,6,2019-04-14,0.10,1,83,0,
20532825,Fully furnished flat in the heart of Munich,5782156,Nina,,Ludwigsvorstadt-Isarvorstadt,48.12769,11.56314,Entire home/apt,199,180,34,2018-09-25,0.59,2,260,0,
20540459,Luxury apartment near Nymphenburg Palace,146663713,Maximilian,,Laim,48.14246,11.49808,Entire home/apt,155,3,12,2019-10-06,0.21,1,331,0,
20548037,PM-Rooms : Cozy hostel in Munich,1013466,PM-Rooms,,Laim,48.13874,11.52037,Private room,60,1,6,2018-09-30,0.11,8,324,0,
20562915,Cosy Appartment next to Oktoberfest/near to BAUMA,146862732,Andreas,,Neuhausen-Nymphenburg,48.15471,11.53766,Entire home/apt,350,2,33,2022-06-01,0.56,2,80,9,
20567564,3 room modern appart. (76m2) with large balcony,145675503,Michael,,Au-Haidhausen,48.13027,11.6071,Entire home/apt,200,7,29,2022-06-17,0.50,1,11,4,
20570418,Beautiful rooftop studioroom,971795,Margaux,,Milbertshofen-Am Hart,48.18199,11.58136,Private room,40,3,1,2019-08-30,0.03,1,0,0,
20584899,Modern City Apartment in the heart of Munich,71782954,Stephan,,Ludwigsvorstadt-Isarvorstadt,48.1308,11.56872,Entire home/apt,90,2,8,2018-02-13,0.14,1,0,0,
20593457,Cozy Rooftop Apartment in the heart of Maxvorstadt,147150512,Charlotte,,Maxvorstadt,48.1516,11.57997,Entire home/apt,85,20,9,2019-11-15,0.15,1,0,0,
20602858,"",147235098,Balazs,,Schwabing-Freimann,48.16177,11.58502,Shared room,200,1,0,,,1,90,0,
20604742,Light private room in shared house/near MUC center,104997064,Gerd,,Ramersdorf-Perlach,48.10906,11.62149,Private room,56,1,206,2022-06-04,3.55,4,55,21,
20609066,Cosy Room* Heart of Munich*,83639497,Carolina,,Neuhausen-Nymphenburg,48.14836,11.52795,Private room,88,1,1,2017-09-24,0.02,1,87,0,
20610403,CHARMING STUDIO APARTMENT IN MUNICH,147310536,Jeremias,,Ludwigsvorstadt-Isarvorstadt,48.12301,11.55316,Entire home/apt,66,2,62,2019-11-07,1.07,1,0,0,
20611392,The MaSh Apartment in the heart of MUNICH,91798659,Maiwand,,Maxvorstadt,48.14546,11.54268,Private room,38,1,248,2021-12-21,4.27,1,0,1,
20611534,Lovingly furnished apartment in Munich,147319481,Joana & Christiane,,Moosach,48.18807,11.52618,Entire home/apt,95,2,8,2019-03-14,0.14,1,0,0,
20612168,Neue und sehr zentrale Wohnung,14967251,Gustavo,,Ludwigsvorstadt-Isarvorstadt,48.1333,11.58245,Entire home/apt,180,4,71,2022-06-14,1.23,1,11,15,
20612543,Spacious midcentury Boutique Apt. 1510 squarefeet,30258392,Max,,Sendling,48.1211,11.54945,Entire home/apt,565,3,11,2019-04-14,0.19,1,0,0,
20643977,"Oktoberfest Room, 10 min to Oktoberfest!",18681175,Marcos,,Laim,48.13176,11.50882,Private room,150,1,2,2017-10-01,0.03,1,88,0,
20650380,Traum-Wohnung in Münchens schönstem Viertel,3989830,Patrizia,,Au-Haidhausen,48.1313,11.60069,Entire home/apt,95,3,9,2021-09-15,0.18,1,0,3,
20663945,Schlafplatz Marieplatz & Universität Student,147811060,Fabian,,Maxvorstadt,48.14892,11.57791,Private room,43,6,16,2019-10-16,0.27,1,0,0,
20674342,Perfect stylish apartment close Viktualienmarkt,39810252,Christina,,Altstadt-Lehel,48.1346,11.57874,Entire home/apt,100,3,8,2018-09-27,0.14,1,0,0,
20685202,Bright Modern apartment close to Marienplatz,124566476,Ramez,,Ludwigsvorstadt-Isarvorstadt,48.13591,11.5609,Entire home/apt,126,2,198,2022-06-02,3.41,3,271,49,
20689185,"Idyllisch, ruhig am Ostpark Linie U5 in der Stadt.",148064906,L.,,Berg am Laim,48.11974,11.6306,Private room,50,1,77,2022-06-08,1.33,1,0,16,
20701976,10 mins to Oktoberfest in the Center.,27860900,Amadeusx,,Au-Haidhausen,48.12432,11.59662,Private room,200,3,0,,,1,364,0,
20702603,Schickes 53 m2 Appartment für Wiesnbesucher,67584226,Brahim,,Schwabing-West,48.17192,11.56438,Entire home/apt,170,2,1,2018-10-01,0.02,1,364,0,
20707666,Traumloft im angesagten Glockenbach/ Gärtnerplatz,129357490,Cora,,Ludwigsvorstadt-Isarvorstadt,48.13191,11.57731,Entire home/apt,122,2,17,2022-06-02,0.29,1,0,13,
20709383,Helle 2-Zimmer Wohnung mit Balkon in München,10426194,Jeanette,,Neuhausen-Nymphenburg,48.1532,11.51046,Entire home/apt,150,3,1,2020-05-12,0.04,1,98,0,
20720369,Room in the city center/5 min. walk to Oktoberfest,61842950,Sue,,Ludwigsvorstadt-Isarvorstadt,48.13529,11.55558,Private room,59,1,53,2021-09-08,0.91,4,33,1,
20721229,"Lovely room in city flat, 5 minutes to Oktoberfest",61842950,Sue,,Ludwigsvorstadt-Isarvorstadt,48.13544,11.55412,Private room,53,1,63,2021-09-07,1.08,4,25,1,
20726907,"Übernachtung in München Ost, FEMALE ONLY",136877283,Sabina,,Bogenhausen,48.15299,11.60208,Shared room,80,1,4,2018-06-23,0.07,1,80,0,
20727976,Kleine Wohnung in München,79875307,Lydia,,Untergiesing-Harlaching,48.10107,11.58061,Entire home/apt,39,21,15,2021-09-28,0.26,1,233,4,
20730625,City Wohnung Munich,97976876,Dominique,,Untergiesing-Harlaching,48.09993,11.58179,Entire home/apt,69,1,26,2021-07-26,0.45,1,0,2,
20743090,Central located beautiful appartment,33136384,Jürgen,,Au-Haidhausen,48.12739,11.5861,Private room,165,2,15,2019-10-08,0.26,1,0,0,
20743804,1 Room Apartment for two,4532185,Albert,,Milbertshofen-Am Hart,48.20583,11.56995,Entire home/apt,65,3,25,2022-05-11,0.43,1,100,5,
20753226,Gemütliches und sauberes Zimmer inkl. Frühstück,148562297,Hedi,,Laim,48.14073,11.50005,Private room,61,1,22,2022-06-04,0.38,1,132,1,
20756108,Oktoberfest Zimmer für 2 Personen,79433289,Sven,,Schwabing-Freimann,48.18148,11.60174,Private room,80,2,3,2017-09-18,0.05,1,362,0,
20778256,Mamo fethi,148898955,Fathi,,Sendling-Westpark,48.12725,11.53214,Private room,40,2,50,2022-06-07,0.88,1,17,8,
20779824,Renovierte 2 Zimmer Wohnung in Obermenzing 69m2.,148916186,Yuriy & Alina,,Pasing-Obermenzing,48.16577,11.46259,Entire home/apt,81,1,244,2022-06-05,4.22,3,53,48,
20784056,Small room at the Isar,21697085,Martin,,Ludwigsvorstadt-Isarvorstadt,48.12572,11.56429,Private room,250,1,3,2017-10-01,0.05,1,0,0,
20789295,Stylish 64sqm apartment near center/Oktoberfest,19527035,Max,,Obergiesing,48.11874,11.581,Entire home/apt,175,3,4,2019-09-30,0.07,1,47,0,
20792252,Bright 3-room apartment near Hirschgarten,149045912,Bilo,,Neuhausen-Nymphenburg,48.14846,11.50781,Entire home/apt,66,4,7,2018-12-03,0.12,1,0,0,
20793102,Private Flat - nice cozy and very central,20570655,Marc,,Maxvorstadt,48.14803,11.55538,Entire home/apt,90,5,8,2018-03-28,0.14,2,189,0,
20800228,"Ruhiges Zimmer nahe von BMW, MOC und Allianz Arena",149126148,Angelika,,Schwabing-Freimann,48.20623,11.59608,Private room,35,1,30,2022-06-19,0.52,1,42,8,
20807582,6 Room Hipster Apt | 2 Floors | 20 min Oktoberfest,63881558,Philipp,,Moosach,48.180504,11.509827,Entire home/apt,750,4,1,2017-10-02,0.02,1,38,0,
20808252,muclodge,149208246,Rózsa,,Bogenhausen,48.16643,11.63476,Entire home/apt,138,2,57,2022-06-13,0.99,1,9,2,
20813390,Room in shared house/Garden access/near MUC centre,104997064,Gerd,,Ramersdorf-Perlach,48.10852,11.6208,Private room,71,1,252,2022-05-29,4.34,4,42,53,
20823532,Vorstadt-Idyll,149361353,Inga,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08041,11.53165,Entire home/apt,72,6,25,2021-12-26,0.45,1,320,1,
20840811,Family home in south Munich,10833966,Ben,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08702,11.53508,Entire home/apt,120,7,8,2021-08-08,0.15,2,8,1,
20843425,"1 Zi App 35 qm, Balkon",48047087,Fam,,Maxvorstadt,48.15664,11.56309,Entire home/apt,53,10,38,2022-01-22,0.66,4,171,2,
20856571,Freshly renovated apartment with two balconies,149690093,Martha,,Schwabing-West,48.16984,11.56412,Entire home/apt,96,2,28,2018-04-29,0.49,1,0,0,
20865623,"Nice room in Munich, in quiet & green neighborhood",149549634,Marion,,Sendling-Westpark,48.10702,11.50988,Private room,79,3,21,2020-08-17,0.36,3,45,0,
20869827,"""Like a local"" experience",86869319,Ekaterina,,Schwabing-Freimann,48.16577,11.58752,Private room,72,3,33,2021-10-31,0.57,1,0,1,
20882352,"Modern apartment, 5min to central station & center",9556981,Mandy,,Maxvorstadt,48.14598,11.54229,Private room,95,2,4,2019-06-01,0.07,1,88,0,
20885325,Modern studio with direct connection to center,150001196,Jessica & Anis,,Ramersdorf-Perlach,48.08783,11.6423,Entire home/apt,96,300,17,2019-07-19,0.29,1,363,0,
20892294,Calm & lovely studio apartment in Obergiesing,150069689,Conny,,Obergiesing,48.11673,11.58296,Entire home/apt,78,2,2,2017-10-05,0.03,1,0,0,
20897360,Cosy room in Munich. Only 20 min to Oktoberfest.,149549634,Marion,,Sendling-Westpark,48.10922,11.50938,Private room,79,3,17,2019-10-07,0.29,3,22,0,
20899925,exclusive Wohnoase in Schwabing,150152329,Michael,,Schwabing-West,48.15846,11.56996,Private room,150,7,51,2019-01-02,0.89,1,71,0,
20900369,Beautiful hideout in the heart of Munich,150157375,Sabine,,Schwabing-West,48.16037,11.57985,Entire home/apt,130,2,13,2021-09-30,0.22,1,0,1,
20910652,5 Min. Fussweg zum Oktoberfest,150264652,Susanne,,Sendling,48.12522,11.54635,Private room,119,2,7,2021-11-13,0.12,1,0,1,
20918253,Cosy apartment near Oktoberfest and Isar,2655449,Ecco,,Ludwigsvorstadt-Isarvorstadt,48.12069,11.55946,Entire home/apt,150,3,8,2018-09-29,0.14,1,0,0,
20923310,flat for Oktoberfest,150394368,Daria,,Ramersdorf-Perlach,48.10934,11.64072,Private room,300,1,5,2019-09-29,0.09,1,83,0,
20924114,"außergewöhnlich schöne 1,5 Zimmer Atelierwohnng",119239607,Michael,,Bogenhausen,48.15819,11.64637,Entire home/apt,84,2,29,2021-08-22,0.50,1,13,4,
20929954,TOP Appartement -  mit U6 direkt in die Innenstadt,150454722,Ursula,,Schwabing-Freimann,48.18932,11.61712,Entire home/apt,58,2,77,2022-05-09,1.33,1,4,17,
20931363,"Lovely room, near Oktoberfest/Center, free parking",53249600,Natacha,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09431,11.49228,Private room,56,3,41,2020-01-30,0.71,2,290,0,
20932025,Designter Altbau - 4 Geh-Minuten zum Oktoberfest,37922643,Michael,,Sendling,48.12235,11.54768,Private room,79,2,17,2022-06-02,0.29,1,280,3,
20936963,Privates Zimmer Nähe Theresienwiese,150529040,Katharina,,Untergiesing-Harlaching,48.10394,11.57166,Private room,180,1,1,2017-09-24,0.02,1,364,0,
20937803,"zentrales Zimmer / near to city, nice room",150536106,Inna,,Obergiesing,48.11576,11.58361,Private room,70,1,2,2017-10-06,0.03,1,51,0,
20937822,The Heart of Munich: Schwabing!,24389018,Joerg,,Schwabing-Freimann,48.16615,11.58279,Entire home/apt,270,3,29,2022-06-03,0.51,1,73,6,
20940070,Bed and Breakfast in the heart of Munich,89083474,Vicky,,Ludwigsvorstadt-Isarvorstadt,48.13082,11.57681,Private room,100,2,19,2022-06-03,0.33,1,326,6,
20940102,"2 Zimmer im Penthouse, Dachterrasse, 350m U/S Bahn",9736771,Marc,,Ramersdorf-Perlach,48.08726,11.64199,Private room,99,2,99,2022-06-12,1.71,3,298,24,
20941831,Shared flat for 4 max - next to English Garden,12128007,Christoph,,Schwabing-Freimann,48.16269,11.59633,Private room,99,1,14,2019-09-30,0.24,1,49,0,
20946289,Nettes  Ruhiges Zimmer (Laim),150464220,Anna,,Hadern,48.12888,11.49324,Private room,36,1,10,2019-10-09,0.17,1,1,0,
20955927,CENTRAL/ CLEAN/ MODERN - Only 9min to Oktoberfest,18715934,John,,Bogenhausen,48.13907,11.61044,Private room,133,21,0,,,1,0,0,
20956556,Wohlfühl Oase in Sendling,116231650,Celine,,Sendling,48.12333,11.54727,Private room,150,3,8,2022-06-03,0.16,1,167,1,
20958111,"1 Zimmer im Penthouse, Dachterrasse, 350m U/S Bahn",9736771,Marc,,Ramersdorf-Perlach,48.08739,11.64188,Private room,53,2,55,2022-06-16,1.05,3,306,9,
20958515,Cozy apartment im Sendling,123389732,Izabela,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09942,11.51579,Entire home/apt,105,1,12,2019-10-06,0.21,1,247,0,
20962852,Im Herzen der Stadt,147344569,Philis,,Neuhausen-Nymphenburg,48.14836,11.54283,Entire home/apt,73,1,13,2020-01-29,0.39,1,0,0,
20963951,Zimmer und Bad mit separate Eingang,150800735,Michał,,Bogenhausen,48.14443,11.66285,Private room,40,1,87,2020-09-29,1.51,1,0,0,
20970027,⚜️Amazing stay at exquisite 2BR apartment,35002519,Alexander,,Obergiesing,48.11063,11.5792,Entire home/apt,200,183,62,2020-09-27,1.12,1,0,0,
20973815,schönes Zimmer Nähe Oktoberfest Wiese,150911175,Anna,,Sendling,48.12433,11.5415,Private room,150,2,0,,,1,90,0,
20975345,Belgravia Townhouse Totally Unique,7325627,Sophie,,Ludwigsvorstadt-Isarvorstadt,48.13641,11.56099,Entire home/apt,466,30,0,,,1,269,0,
20978178,Wohnung am Isartor,7800618,Clarissa,,Altstadt-Lehel,48.13402,11.58263,Entire home/apt,120,1,1,2022-06-20,1,2,38,1,
20980952,"Modern, sunny apartment next to park (76 m²)",27223450,Julia,,Sendling,48.10761,11.54,Entire home/apt,109,28,3,2020-01-04,0.05,1,69,0,
20990414,"New, spacious and best located apartment",151087864,Aaron,,Neuhausen-Nymphenburg,48.14468,11.52045,Entire home/apt,98,3,16,2018-10-22,0.30,1,27,0,
20991709,Family apartment with shared garden,21121426,Stefan,,Pasing-Obermenzing,48.14224,11.46187,Entire home/apt,99,10,0,,,1,38,0,
20996237,Modern apartment near Oktoberfest,151071557,Robin,,Obergiesing,48.11513,11.58415,Private room,200,2,27,2019-10-06,0.47,1,351,0,
20996444,helle ruhige Wohnung / bright quiet apartment,9378420,Christian,,Untergiesing-Harlaching,48.10512,11.57485,Entire home/apt,110,2,74,2022-04-28,1.28,1,0,12,
21018929,"kleines Herzstück in München , hell und zentral",151361729,Monika,,Maxvorstadt,48.14675,11.55125,Entire home/apt,450,4,0,,,1,88,0,
21024454,Cäsars Palace,151413503,Erich,,Ramersdorf-Perlach,48.10092,11.65542,Shared room,70,1,22,2019-10-06,0.38,1,70,0,
21051997,Stylish Feng Shui City Apartment in Schwabing,151653875,Katharina,,Schwabing-Freimann,48.16703,11.58072,Entire home/apt,84,2,12,2018-01-07,0.21,1,0,0,
21054970,ICM - Traum Maisonette-Wohnung mit Blick ins Grüne,38360631,Christoph,,Tudering-Riem,48.12892,11.6622,Entire home/apt,139,12,5,2022-05-31,0.11,1,0,2,
21093390,Cozy bright Studio - OF walking distance,11649075,Daniel,,Schwanthalerhöhe,48.13903,11.53345,Entire home/apt,70,5,27,2021-05-30,0.56,2,0,0,
21101183,"Ein schönes Apartment, Nähe BMW, Microsoft",152139418,Sam,,Schwabing-Freimann,48.17548,11.58673,Entire home/apt,81,7,5,2022-06-12,0.11,1,106,4,
21103090,Oktoberfest,91595585,Hedi+Ahlem,,Milbertshofen-Am Hart,48.19618,11.57809,Shared room,49,1,11,2020-02-14,0.22,3,360,0,
21110554,Design Luxury Loft at Marienplatz Super Central!!!,73748723,Chrisy,,Altstadt-Lehel,48.13768,11.57156,Entire home/apt,264,5,8,2021-07-26,0.21,1,349,1,
21155748,Röcklstudio,152623284,Hilde,,Ludwigsvorstadt-Isarvorstadt,48.12262,11.56193,Private room,55,2,55,2022-05-09,0.97,1,27,13,
21159888,Ruhiges Haus in München,75845392,Petra,,Moosach,48.1762,11.51151,Entire home/apt,65,81,0,,,1,83,0,
21169306,Wohnung im Grünen - 1 OG im Haus,21459732,Gerrit,,Feldmoching-Hasenbergl,48.21098,11.54307,Entire home/apt,180,1,4,2022-06-02,0.07,2,179,3,
21171482,Schöne Wohnung im Herzen Münchens,152835483,Johanna,,Ludwigsvorstadt-Isarvorstadt,48.12818,11.5609,Entire home/apt,49,7,13,2020-10-03,0.23,1,0,0,
21173880,Quiet and bright room in big modern city flat,14924706,Alexander,,Ludwigsvorstadt-Isarvorstadt,48.12904,11.56382,Private room,39,4,6,2017-12-10,0.10,1,0,0,
21180340,Top-Lage - 10 Minuten zur Messe und ins Zentrum!,152936187,Ivo,,Bogenhausen,48.14743,11.60467,Entire home/apt,220,6,5,2021-07-31,0.10,1,304,1,
21196873,Apartment im Herzen Schwabings,37400261,Shari,,Schwabing-West,48.16189,11.57342,Private room,56,5,7,2021-10-14,0.12,1,315,1,
21228227,Luxuswohnung für gehobene Ansprüche,64875297,Sabine,,Bogenhausen,48.15246,11.62164,Entire home/apt,80,60,0,,,1,102,0,
21239748,Quiet and Cosy room with private bathroom,44611562,Ilona,,Pasing-Obermenzing,48.1669,11.49011,Private room,120,1,11,2018-09-30,0.19,1,0,0,
21247271,★★★ Studio-Apartment (43㎡ (460ft2)),2320870,Robert,,Milbertshofen-Am Hart,48.2028,11.58195,Entire home/apt,46,29,23,2021-12-22,0.41,2,162,2,
21260010,Beautiful room in old building apartment to sublet,892631,Martina,,Sendling,48.12195,11.54494,Private room,60,3,2,2018-01-06,0.04,1,0,0,
21277804,"Historic camper-van next, close to oktoberfest",9989009,Eva,,Ludwigsvorstadt-Isarvorstadt,48.12118,11.56146,Entire home/apt,35,2,11,2022-06-02,0.22,1,25,3,
21304884,Quiet master suite @ south Munich Infineon/Campeon,20218924,Martin,,Obergiesing,48.08707,11.61106,Private room,48,1,9,2021-12-14,0.17,3,278,1,
21320536,Cozy 2 room apartment with view over Munich,154325019,Fidelio,,Maxvorstadt,48.15161,11.56691,Entire home/apt,96,2,16,2021-06-25,0.28,2,0,1,
21343393,"Ideal spot to visit Munich,  close to Oktoberfest",55016540,Thibaut,,Maxvorstadt,48.15065,11.56501,Private room,120,1,0,,,1,361,0,
21354857,"Room in central Munich near subway, Neuhausen",48263654,Valli,,Neuhausen-Nymphenburg,48.15901,11.53645,Private room,53,2,2,2021-12-13,0.06,1,10,1,
21375211,Cozy room in apartment 5mins from central station,89535984,Paul,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09103,11.52294,Private room,60,1,7,2018-01-01,0.13,1,0,0,
21425443,Kost an Vogelweideplatz,7161383,Aina,,Au-Haidhausen,48.13768,11.62038,Private room,55,3,13,2019-02-28,0.23,1,0,0,
21452857,Exklusiver Wohn-und Arbeitstraum in zentraler Lage,7379437,Irene & Hans-Peter,,Maxvorstadt,48.15502,11.55926,Entire home/apt,155,21,18,2022-06-07,0.38,1,269,6,
21452961,Lovely flat near to City Center & Isar (river),155726640,Christina,,Sendling,48.11251,11.5502,Entire home/apt,79,4,7,2019-12-01,0.14,1,151,0,
21458040,Exclusive flat in Schwabing,102407770,Max,,Maxvorstadt,48.15492,11.57508,Entire home/apt,160,20,14,2021-03-31,0.25,3,0,0,
21473099,Luminoso Apartamento sobre en English Garden,5684245,Flor,,Schwabing-Freimann,48.17286,11.60474,Entire home/apt,115,4,34,2022-05-01,0.60,1,0,7,
21520361,Schwabing-Eigenes Zimmer mit Bett und Schreibtisch,156394163,Dirk,,Schwabing-Freimann,48.17171,11.58718,Private room,45,5,2,2020-12-19,0.04,1,282,0,
21586561,2 Zimmer für 4 Personen an der Münchner Freiheit,93964714,Philipp,,Schwabing-Freimann,48.16337,11.5822,Entire home/apt,104,3,17,2022-06-11,0.30,2,0,6,
21652269,The Consulate/ Huge apt ideal for groups!,2503573,Kati,,Maxvorstadt,48.14633,11.57711,Entire home/apt,309,1,158,2022-06-20,2.96,3,224,42,
21657694,Helles & ruhiges Zimmer in Nordschwabing,156758765,Jacqui,,Schwabing-Freimann,48.16811,11.58527,Private room,71,1,6,2021-10-23,0.16,1,358,1,
21711786,Zimmer für 1 Person in Neuhausen,157476585,Damon,,Neuhausen-Nymphenburg,48.14731,11.53827,Private room,50,1,0,,,1,88,0,
21758406,Upscale & modern City-apartment besides Isar,158520090,Markus & Inga,,Altstadt-Lehel,48.13433,11.58402,Entire home/apt,114,2,6,2017-12-13,0.11,1,0,0,
21773157,Luxury Apartment Munich Schwabing,4643618,Tom,,Schwabing-West,48.16134,11.57537,Entire home/apt,400,3,0,,,1,90,0,
21808111,Beautiful apartment in Munich with sunny terrace,7947144,Federico & Agustina,,Pasing-Obermenzing,48.16453,11.46809,Entire home/apt,78,3,11,2022-01-02,0.20,1,34,4,
21808676,spacious & central with idyllic views of the river,33650761,Stephan&Mariana,,Ludwigsvorstadt-Isarvorstadt,48.12876,11.57649,Entire home/apt,243,4,23,2022-06-11,0.42,1,25,7,
21861371,Im Herzen von München,146905117,Hans B.,,Altstadt-Lehel,48.13502,11.57698,Entire home/apt,165,3,83,2022-05-23,1.50,1,0,14,
21874905,Sunny Flat in Center of Munich,159568522,Paula,,Altstadt-Lehel,48.13784,11.58196,Entire home/apt,55,2,25,2020-02-17,0.45,1,0,0,
21877510,Cosy exclusive apartment in the Heart of Munich,153628294,Yoni,,Altstadt-Lehel,48.13199,11.56794,Entire home/apt,130,5,40,2022-04-14,0.73,1,8,2,
21880524,Quiet+cosy room: 15min to Marienplatz + fair,4314039,Nadja,,Ramersdorf-Perlach,48.10598,11.6071,Private room,43,2,42,2022-06-03,0.77,2,47,5,
21881417,82m² apartment close to the city center!,102272861,Leon,,Obergiesing,48.11292,11.57664,Entire home/apt,650,1,37,2019-12-08,0.67,2,0,0,
21896633,Apartment with 2 Beds + Garden: cosy + quiet,4314039,Nadja,,Ramersdorf-Perlach,48.10778,11.60669,Entire home/apt,105,2,52,2022-06-06,0.94,2,26,9,
21919342,Cozy studio in top location in Munich,159927285,Ahmed,,Ludwigsvorstadt-Isarvorstadt,48.12344,11.56007,Entire home/apt,84,2,6,2018-02-16,0.11,1,0,0,
